Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll 
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_19_902.jpg,-1.2048154374,0.2,0,1.9916,36.0155,97.2572,359.927,170.9302,359.1231
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_009.jpg,-0.329382450505,0.2,0,1.9969,35.819,97.2914,359.934,170.4801,359.212
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_037.jpg,-0.329382450505,0.2,0,1.9969,35.819,97.2914,359.934,170.4801,359.212
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_071.jpg,-0.334323097011,0,0,2.0002,35.7007,97.3122,359.9488,170.3084,359.2796
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_104.jpg,-0.304984255526,0,0,2.0023,35.6216,97.3259,359.9616,170.2516,359.3333
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_156.jpg,-0.0471134233767,0.2,0,1.9969,35.5032,97.3465,359.9733,170.2017,359.419
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_191.jpg,-0.0471134233767,0.2,0,1.9969,35.5032,97.3465,359.9733,170.2017,359.419
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_216.jpg,0.277349657253,0.2,0,1.9903,35.3855,97.3671,359.9701,170.1622,359.5071
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_358.jpg,0.955607189485,0.2,0,1.9814,35.1907,97.4013,359.939,170.1119,359.6556
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_387.jpg,0.955607189485,0.2,0,1.9814,35.1907,97.4013,359.939,170.1119,359.6556
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_419.jpg,0.955607189485,0.2,0,1.9814,35.1907,97.4013,359.939,170.1119,359.6556
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_507.jpg,2.42475745681,0.2,0,1.991,34.8385,97.462,359.9251,170.2132,359.933
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_537.jpg,2.42475745681,0.2,0,1.991,34.8385,97.462,359.9251,170.2132,359.933
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_560.jpg,2.75249991339,0.2,0,1.9941,34.7203,97.4818,359.9385,170.3167,0.0272
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_606.jpg,3.36316662221,0.2,0,1.9958,34.6413,97.4944,359.951,170.4678,0.1002
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_656.jpg,3.56235663426,0.2,0,1.9987,34.5224,97.5124,359.9747,170.7774,0.2174
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_683.jpg,3.56235663426,0.2,0,1.9987,34.5224,97.5124,359.9747,170.7774,0.2174
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_712.jpg,3.86458594955,0,0,2.0014,34.403,97.5296,0.0067,171.1601,0.3382
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_800.jpg,4.83923898674,0,0,2.0054,34.2438,97.5513,0.0306,171.703,0.4714
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_842.jpg,5.02905792611,0.2,0,1.9997,34.1248,97.5661,0.0236,172.1534,0.5663
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_875.jpg,5.02905792611,0.2,0,1.9997,34.1248,97.5661,0.0236,172.1534,0.5663
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_904.jpg,5.27859025973,0.2,0,1.9947,34.0459,97.5751,0.0032,172.508,0.6328
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_938.jpg,5.51032229289,0.2,0,1.9954,33.9669,97.5834,359.9844,172.8915,0.6957
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_20_991.jpg,5.09927727607,0.2,0,1.9976,33.8479,97.5947,359.9778,173.5072,0.7905
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_021.jpg,5.09927727607,0.2,0,1.9976,33.8479,97.5947,359.9778,173.5072,0.7905
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_048.jpg,5.07088509282,0.2,0,1.9991,33.7681,97.6016,359.9879,173.9371,0.8498
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_090.jpg,4.88095557811,0,0,2.0019,33.6483,97.6109,0.0063,174.558,0.9245
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_140.jpg,4.85864412293,0,0,2.0041,33.5684,97.6164,0.0069,174.9648,0.9684
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_173.jpg,4.85864412293,0,0,2.0041,33.5684,97.6164,0.0069,174.9648,0.9684
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_202.jpg,4.5063856351,0.2,0,1.9986,33.449,97.6237,359.994,175.5554,1.0236
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_240.jpg,4.12825677547,0.2,0,1.9938,33.3695,97.628,359.9895,175.9407,1.0506
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_296.jpg,3.98719070264,0.2,0,1.9953,33.2501,97.6337,359.9942,176.4879,1.0679
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_331.jpg,3.98719070264,0.2,0,1.9953,33.2501,97.6337,359.9942,176.4879,1.0679
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_361.jpg,3.90179029905,0.2,0,1.9974,33.1702,97.6372,0.0009,176.823,1.0533
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_462.jpg,3.1514289928,0,0,2.0041,32.9305,97.6439,0.003,177.8099,1.0127
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_498.jpg,3.1514289928,0,0,2.0041,32.9305,97.6439,0.003,177.8099,1.0127
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_533.jpg,2.69954464465,0,0,2.0074,32.8103,97.6458,0.0029,178.2849,0.988
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_624.jpg,1.67724397142,0,0,2.0108,32.6095,97.6468,0.0014,179.0564,0.9416
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_659.jpg,1.67724397142,0,0,2.0108,32.6095,97.6468,0.0014,179.0564,0.9416
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_688.jpg,1.68773866336,0,0,2.0043,32.4894,97.6469,359.9925,179.4124,0.898
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_796.jpg,0.743141633471,0.2,0,1.991,32.2507,97.6453,359.9501,180.0139,0.7921
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_826.jpg,0.743141633471,0.2,0,1.991,32.2507,97.6453,359.9501,180.0139,0.7921
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_860.jpg,0.743141633471,0.2,0,1.991,32.2507,97.6453,359.9501,180.0139,0.7921
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_944.jpg,-0.58684020814,0.2,0,1.9776,31.9747,97.642,359.8727,180.4753,0.6286
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_21_980.jpg,-0.58684020814,0.2,0,1.9776,31.9747,97.642,359.8727,180.4753,0.6286
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_005.jpg,-0.76423598022,0.2,0,1.9808,31.8564,97.6404,359.8497,180.5816,0.5457
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_136.jpg,-2.2119173206,0.2,0,1.9871,31.6184,97.6372,359.8427,180.6967,0.3721
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_168.jpg,-2.2119173206,0.2,0,1.9871,31.6184,97.6372,359.8427,180.6967,0.3721
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_195.jpg,-2.73805981328,0.2,0,1.9903,31.4988,97.6362,359.8556,180.623,0.2695
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_273.jpg,-4.07634408496,0.2,0,1.9951,31.2988,97.6355,359.8968,180.3972,0.0868
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_298.jpg,-4.07634408496,0.2,0,1.9951,31.2988,97.6355,359.8968,180.3972,0.0868
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_329.jpg,-4.31917446428,0.2,0,1.9979,31.1784,97.6365,359.93,180.0955,359.9553
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_376.jpg,-4.9745655804,0.2,0,1.9993,31.098,97.6381,359.9545,179.8074,359.8549
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_403.jpg,-4.9745655804,0.2,0,1.9993,31.098,97.6381,359.9545,179.8074,359.8549
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_436.jpg,-5.18571565079,0,0,2.0019,30.9773,97.6415,359.9943,179.3019,359.6946
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_514.jpg,-5.62790935273,0,0,2.0056,30.8167,97.6477,0.0215,178.58,359.5004
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_561.jpg,-5.91678173127,0,0,2.002,30.7368,97.6517,0.0156,178.1779,359.4079
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_588.jpg,-5.91678173127,0,0,2.002,30.7368,97.6517,0.0156,178.1779,359.4079
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_618.jpg,-6.07686197744,0.2,0,1.9947,30.6178,97.6591,359.988,177.5285,359.2737
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_659.jpg,-6.16086720578,0.2,0,1.9894,30.5387,97.6649,359.9752,177.0735,359.1895
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_713.jpg,-6.36214464242,0.2,0,1.9901,30.4199,97.6749,359.9723,176.3628,359.0662
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_747.jpg,-6.36214464242,0.2,0,1.9901,30.4199,97.6749,359.9723,176.3628,359.0662
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_779.jpg,-6.71700773262,0.2,0,1.9915,30.3405,97.6825,359.9873,175.8786,358.9918
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_880.jpg,-6.61336658114,0.2,0,1.9969,30.1027,97.708,0.0036,174.4246,358.9026
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_915.jpg,-6.61336658114,0.2,0,1.9969,30.1027,97.708,0.0036,174.4246,358.9026
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_946.jpg,-6.26381266392,0.2,0,1.9991,29.9841,97.7234,0.0028,173.6518,358.9385
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_22_984.jpg,-5.46237298175,0,0,2.0013,29.905,97.735,0.0041,173.1244,358.9645
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_026.jpg,-4.97781092438,0,0,2.0046,29.7866,97.7538,0.0042,172.359,358.9907
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_054.jpg,-4.97781092438,0,0,2.0046,29.7866,97.7538,0.0042,172.359,358.9907
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_084.jpg,-4.21689283282,0,0,2.0016,29.7077,97.767,0.0012,171.8952,359.0085
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_158.jpg,-3.36283995139,0.2,0,1.9927,29.551,97.7948,359.9866,171.0239,359.0397
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_184.jpg,-3.36283995139,0.2,0,1.9927,29.551,97.7948,359.9866,171.0239,359.0397
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_218.jpg,-3.28397612666,0.2,0,1.9863,29.4342,97.8163,359.9698,170.4858,359.0753
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_258.jpg,-2.77017949613,0.2,0,1.9874,29.3563,97.8309,359.9597,170.1882,359.1041
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_286.jpg,-2.77017949613,0.2,0,1.9874,29.3563,97.8309,359.9597,170.1882,359.1041
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_317.jpg,-2.50555523892,0.2,0,1.9906,29.2393,97.8535,359.9552,169.7824,359.1482
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_420.jpg,-1.80155236932,0.2,0,1.9949,29.0829,97.8849,359.9667,169.2786,359.2082
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_451.jpg,-1.80155236932,0.2,0,1.9949,29.0829,97.8849,359.9667,169.2786,359.2082
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_480.jpg,-1.56328679866,0.2,0,1.9993,28.9261,97.9172,359.9888,168.8575,359.2715
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_511.jpg,-1.03005380317,0,0,2.0016,28.8476,97.9336,0.0026,168.6886,359.307
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_562.jpg,-0.77509506233,0,0,2.0038,28.769,97.9501,0.0163,168.5487,359.3466
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_588.jpg,-0.77509506233,0,0,2.0038,28.769,97.9501,0.0163,168.5487,359.3466
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_615.jpg,-0.415314176728,0.2,0,1.9984,28.6513,97.9748,0.0276,168.3997,359.4126
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_732.jpg,0.3480679699,0.2,0,1.9897,28.4956,98.0077,0.0172,168.2425,359.5036
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_766.jpg,0.3480679699,0.2,0,1.9897,28.4956,98.0077,0.0172,168.2425,359.5036
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_792.jpg,0.607606006947,0.2,0,1.9929,28.34,98.0406,0.0022,168.1583,359.6027
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_900.jpg,1.65657333519,0.2,0,1.9993,28.1056,98.0903,0.0039,168.0945,359.7538
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_939.jpg,1.65657333519,0.2,0,1.9993,28.1056,98.0903,0.0039,168.0945,359.7538
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_23_972.jpg,2.0701566817,0,0,2.0025,27.9878,98.1148,0.0136,168.1515,359.8383
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_085.jpg,3.17038553226,0,0,2.0077,27.7909,98.1552,0.0403,168.2939,359.9797
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_113.jpg,3.17038553226,0,0,2.0077,27.7909,98.1552,0.0403,168.2939,359.9797
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_138.jpg,3.39071642629,0.2,0,1.9997,27.6335,98.1858,0.048,168.5934,0.114
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_273.jpg,4.29209004832,0.2,0,1.9913,27.3992,98.2294,0.004,169.1528,0.3135
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_301.jpg,4.29209004832,0.2,0,1.9913,27.3992,98.2294,0.004,169.1528,0.3135
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_329.jpg,4.29209004832,0.2,0,1.9913,27.3992,98.2294,0.004,169.1528,0.3135
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_379.jpg,5.4145614635,0.2,0,1.9965,27.1636,98.2691,359.9838,169.9874,0.4987
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_433.jpg,5.58338286514,0.2,0,1.9991,27.0448,98.2872,0.0029,170.4933,0.5926
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_466.jpg,5.58338286514,0.2,0,1.9991,27.0448,98.2872,0.0029,170.4933,0.5926
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_493.jpg,5.64651829513,0,0,2.0006,26.9656,98.2983,0.0048,170.8904,0.6539
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_534.jpg,5.96999900244,0,0,2.0034,26.8466,98.3136,0.0027,171.5423,0.7483
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_579.jpg,6.29376739999,0.2,0,1.9997,26.7672,98.323,0.0005,171.9888,0.8081
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_607.jpg,6.29376739999,0.2,0,1.9997,26.7672,98.323,0.0005,171.9888,0.8081
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_634.jpg,6.27337581246,0.2,0,1.9922,26.6485,98.3357,359.9905,172.6885,0.8978
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_751.jpg,6.5334242415,0.2,0,1.9876,26.4904,98.3502,359.9903,173.6472,1.0065
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_787.jpg,6.5334242415,0.2,0,1.9876,26.4904,98.3502,359.9903,173.6472,1.0065
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_818.jpg,6.43751239255,0.2,0,1.9911,26.3318,98.3622,0.0009,174.6367,1.0897
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_916.jpg,6.05699221975,0.2,0,1.9966,26.0934,98.3757,0.0005,176.1263,1.0587
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_954.jpg,6.05699221975,0.2,0,1.9966,26.0934,98.3757,0.0005,176.1263,1.0587
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_24_995.jpg,5.56842812416,0.2,0,1.9999,25.9737,98.3794,0.0005,176.8949,1.0375
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_107.jpg,4.58517678091,0,0,2.0051,25.7738,98.3817,0.0045,178.1655,1.023
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_138.jpg,4.58517678091,0,0,2.0051,25.7738,98.3817,0.0045,178.1655,1.023
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_166.jpg,4.34465514154,0,0,2.0096,25.6135,98.3812,0.0031,179.0824,1.0104
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_290.jpg,3.22465960282,0,0,2.0128,25.4126,98.3772,0.0026,180.1839,0.9992
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_321.jpg,3.22465960282,0,0,2.0128,25.4126,98.3772,0.0026,180.1839,0.9992
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_351.jpg,3.0493692685,0,0,2.004,25.2526,98.3723,359.99,180.9103,0.9757
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_448.jpg,1.66128729461,0.2,0,1.9928,25.0537,98.3637,359.9634,181.7545,0.9357
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_482.jpg,1.66128729461,0.2,0,1.9928,25.0537,98.3637,359.9634,181.7545,0.9357
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_510.jpg,1.50314327351,0.2,0,1.9862,24.9351,98.358,359.9397,182.1448,0.8968
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_616.jpg,0.12992248019,0.2,0,1.9783,24.699,98.3448,359.8914,182.7961,0.7936
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_643.jpg,0.12992248019,0.2,0,1.9783,24.699,98.3448,359.8914,182.7961,0.7936
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_672.jpg,0.12992248019,0.2,0,1.9783,24.699,98.3448,359.8914,182.7961,0.7936
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_734.jpg,-0.953512737754,0.2,0,1.9847,24.4618,98.3312,359.8819,183.1044,0.6445
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_787.jpg,-1.27820710975,0.2,0,1.9869,24.3823,98.3268,359.8879,183.1261,0.5832
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_828.jpg,-1.27820710975,0.2,0,1.9869,24.3823,98.3268,359.8879,183.1261,0.5832
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_861.jpg,-1.41252232204,0.2,0,1.9899,24.2629,98.3208,359.9034,183.0527,0.4744
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_958.jpg,-2.95475307823,0.2,0,1.9962,24.023,98.3097,359.9556,182.811,0.2403
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_25_997.jpg,-2.95475307823,0.2,0,1.9962,24.023,98.3097,359.9556,182.811,0.2403
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_030.jpg,-3.62304614107,0.2,0,1.9983,23.9428,98.3064,359.9776,182.703,0.158
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_145.jpg,-4.98309443558,0,0,2.004,23.7014,98.2978,0.051,182.2805,359.9021
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_172.jpg,-4.98309443558,0,0,2.004,23.7014,98.2978,0.051,182.2805,359.9021
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_202.jpg,-5.51360631123,0,0,2.0076,23.5401,98.2949,0.1013,181.7298,359.7
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_283.jpg,-7.62293701878,0,0,2.0093,23.3792,98.2934,0.1127,181.1254,359.5269
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_317.jpg,-7.62293701878,0,0,2.0093,23.3792,98.2934,0.1127,181.1254,359.5269
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_342.jpg,-7.85212053204,0,0,2.0017,23.2595,98.2945,0.0838,180.5102,359.389
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_450.jpg,-9.45125375182,0.2,0,1.9858,23.0228,98.3017,359.963,179.1095,359.1199
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_488.jpg,-9.45125375182,0.2,0,1.9858,23.0228,98.3017,359.963,179.1095,359.1199
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_524.jpg,-9.91829981733,0.2,0,1.98,22.9443,98.306,359.9363,178.52,359.0294
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_642.jpg,-10.5036533625,0.2,0,1.9669,22.7083,98.3235,359.9723,176.6543,358.8574
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_673.jpg,-10.5036533625,0.2,0,1.9669,22.7083,98.3235,359.9723,176.6543,358.8574
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_703.jpg,-10.6311492041,0.2,0,1.9698,22.5516,98.34,0.0071,175.1708,358.8926
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_738.jpg,-9.53100838643,0.2,0,1.9708,22.4738,98.3505,0.0064,174.3791,358.9309
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_788.jpg,-8.78685255894,0.2,0,1.9724,22.3962,98.3627,0.0046,173.5587,358.9592
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_825.jpg,-8.78685255894,0.2,0,1.9724,22.3962,98.3627,0.0046,173.5587,358.9592
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_855.jpg,-8.21792767431,0.2,0,1.9757,22.2798,98.3829,0.0069,172.396,358.9788
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_894.jpg,-7.64183159392,0.2,0,1.9782,22.2023,98.3974,0.0056,171.6744,358.9849
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_35_26_939.jpg,-7.25589295129,0.2,0,1.9814,22.0862,98.4208,0.0065,170.6221,358.9808
